Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,OddsAvgH,OddsAvgD,OddsAvgA,Stagione,HTHG,HTAG,B365H,B365D,B365A,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,PSH,PSD,PSA
2014-04-12,Roma,Atalanta,3.0,1.0,H,1.34,4.87,9.46,2013,2.0,0.0,1.33,4.75,10.0,22.0,10.0,7.0,4.0,4.0,5.0,0.0,3.0,0.0,0.0,1.36,5.1,10.95
2014-04-12,Sassuolo,Cagliari,1.0,1.0,D,2.43,3.13,3.06,2013,1.0,0.0,2.5,3.1,2.9,16.0,8.0,3.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,2.48,3.25,3.24
2014-04-13,Bologna,Parma,1.0,1.0,D,3.22,3.18,2.31,2013,1.0,0.0,3.1,3.3,2.3,13.0,10.0,4.0,2.0,7.0,9.0,3.0,1.0,0.0,0.0,3.45,3.22,2.38
2014-04-13,Livorno,Chievo,2.0,4.0,A,2.4,3.09,3.15,2013,2.0,3.0,2.3,3.1,3.2,19.0,15.0,5.0,10.0,8.0,8.0,2.0,4.0,0.0,0.0,2.51,3.16,3.28
2014-04-13,Milan,Catania,1.0,0.0,H,1.33,4.86,9.57,2013,1.0,0.0,1.33,5.25,8.0,18.0,12.0,3.0,4.0,7.0,7.0,0.0,4.0,0.0,1.0,1.37,5.22,10.28
2014-04-13,Napoli,Lazio,4.0,2.0,H,1.62,3.79,5.64,2013,1.0,1.0,1.62,4.0,5.25,16.0,17.0,7.0,7.0,4.0,1.0,5.0,1.0,0.0,1.0,1.65,3.92,6.37
2014-04-13,Sampdoria,Inter,0.0,4.0,A,3.2,3.27,2.27,2013,0.0,1.0,3.2,3.3,2.25,14.0,16.0,6.0,6.0,11.0,4.0,5.0,3.0,1.0,0.0,3.45,3.38,2.3
2014-04-13,Torino,Genoa,2.0,1.0,H,1.81,3.42,4.72,2013,0.0,0.0,1.83,3.4,4.5,11.0,10.0,5.0,4.0,3.0,5.0,3.0,4.0,0.0,0.0,1.85,3.57,5.03
2014-04-13,Verona,Fiorentina,3.0,5.0,A,3.23,3.27,2.26,2013,1.0,2.0,3.2,3.3,2.25,8.0,29.0,6.0,11.0,3.0,7.0,2.0,3.0,1.0,0.0,3.47,3.45,2.26
2014-04-14,Udinese,Juventus,0.0,2.0,A,5.94,3.73,1.6,2013,0.0,2.0,5.5,3.8,1.62,12.0,11.0,1.0,3.0,3.0,5.0,1.0,3.0,0.0,0.0,6.5,3.94,1.63
2014-04-19,Atalanta,Verona,1.0,2.0,A,2.04,3.14,3.98,2013,0.0,0.0,2.05,3.1,4.0,17.0,18.0,6.0,6.0,1.0,5.0,4.0,2.0,0.0,0.0,2.04,3.29,4.44
2014-04-19,Catania,Sampdoria,2.0,1.0,H,2.2,3.31,3.31,2013,1.0,0.0,2.2,3.4,3.2,20.0,7.0,11.0,2.0,6.0,3.0,2.0,2.0,0.0,0.0,2.23,3.43,3.58
2014-04-19,Chievo,Sassuolo,0.0,1.0,A,2.01,3.29,3.86,2013,0.0,1.0,2.0,3.3,3.75,9.0,17.0,4.0,5.0,5.0,4.0,4.0,4.0,0.0,0.0,2.06,3.43,4.12
2014-04-19,Fiorentina,Roma,0.0,1.0,A,3.09,3.34,2.3,2013,0.0,1.0,3.1,3.4,2.25,24.0,11.0,3.0,4.0,5.0,1.0,3.0,4.0,0.0,0.0,3.17,3.43,2.42
2014-04-19,Genoa,Cagliari,1.0,2.0,A,2.26,3.06,3.44,2013,1.0,1.0,2.2,3.1,3.5,12.0,10.0,3.0,4.0,7.0,3.0,2.0,4.0,0.0,0.0,2.36,3.14,3.59
2014-04-19,Juventus,Bologna,1.0,0.0,H,1.17,6.99,16.49,2013,0.0,0.0,1.17,7.0,15.0,17.0,8.0,7.0,2.0,6.0,1.0,0.0,2.0,0.0,0.0,1.18,7.7,23.0
2014-04-19,Lazio,Torino,3.0,3.0,D,1.85,3.37,4.51,2013,1.0,0.0,1.8,3.3,4.75,17.0,18.0,6.0,8.0,4.0,7.0,2.0,3.0,1.0,0.0,1.91,3.55,4.65
2014-04-19,Milan,Livorno,3.0,0.0,H,1.28,5.29,11.2,2013,1.0,0.0,1.25,5.5,12.0,20.0,13.0,4.0,1.0,8.0,6.0,3.0,2.0,0.0,0.0,1.3,5.82,12.47
2014-04-19,Parma,Inter,0.0,2.0,A,2.51,3.31,2.78,2013,0.0,0.0,2.4,3.3,2.88,12.0,15.0,3.0,6.0,6.0,5.0,1.0,3.0,1.0,0.0,2.57,3.46,2.93
2014-04-19,Udinese,Napoli,1.0,1.0,D,3.51,3.35,2.1,2013,0.0,1.0,3.5,3.5,2.05,11.0,11.0,4.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,3.56,3.44,2.23
2014-04-25,Roma,Milan,2.0,0.0,H,1.8,3.63,4.47,2013,1.0,0.0,1.8,3.75,4.2,14.0,13.0,4.0,5.0,8.0,6.0,3.0,3.0,0.0,0.0,1.83,3.8,4.76
2014-04-26,Bologna,Fiorentina,0.0,3.0,A,3.46,3.2,2.17,2013,0.0,2.0,3.4,3.4,2.1,16.0,14.0,6.0,8.0,5.0,7.0,1.0,1.0,0.0,0.0,3.86,3.33,2.17
2014-04-26,Inter,Napoli,0.0,0.0,D,2.24,3.35,3.18,2013,0.0,0.0,2.25,3.4,3.1,14.0,14.0,6.0,1.0,2.0,4.0,1.0,3.0,0.0,0.0,2.28,3.54,3.35
2014-04-27,Atalanta,Genoa,1.0,1.0,D,2.18,3.23,3.4,2013,0.0,1.0,2.2,3.25,3.3,24.0,3.0,6.0,2.0,8.0,2.0,2.0,4.0,0.0,1.0,2.22,3.33,3.71
2014-04-27,Cagliari,Parma,1.0,0.0,H,3.12,3.22,2.33,2013,1.0,0.0,3.0,3.25,2.38,8.0,20.0,3.0,4.0,5.0,9.0,1.0,1.0,0.0,1.0,3.26,3.39,2.39
2014-04-27,Livorno,Lazio,0.0,2.0,A,3.2,3.35,2.22,2013,0.0,1.0,3.1,3.4,2.25,17.0,19.0,4.0,11.0,14.0,7.0,4.0,1.0,0.0,0.0,3.22,3.61,2.31
2014-04-27,Sampdoria,Chievo,2.0,1.0,H,2.4,3.06,3.15,2013,0.0,0.0,2.4,3.1,3.1,13.0,6.0,5.0,2.0,5.0,4.0,1.0,5.0,1.0,0.0,2.47,3.11,3.41
2014-04-27,Torino,Udinese,2.0,0.0,H,1.88,3.37,4.32,2013,1.0,0.0,1.91,3.25,4.33,14.0,10.0,3.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.91,3.65,4.49
2014-04-27,Verona,Catania,4.0,0.0,H,2.19,3.42,3.22,2013,3.0,0.0,2.2,3.5,3.1,18.0,11.0,8.0,2.0,6.0,3.0,0.0,3.0,0.0,0.0,2.21,3.57,3.47
2014-04-28,Sassuolo,Juventus,1.0,3.0,A,7.68,4.47,1.41,2013,1.0,1.0,7.0,4.75,1.4,12.0,14.0,4.0,6.0,8.0,3.0,1.0,1.0,0.0,0.0,8.7,4.7,1.44
2014-05-04,Catania,Roma,4.0,1.0,H,7.23,4.59,1.42,2013,2.0,1.0,6.5,4.5,1.44,13.0,12.0,8.0,4.0,6.0,6.0,2.0,5.0,0.0,0.0,7.88,5.05,1.44
2014-05-04,Chievo,Torino,0.0,1.0,A,2.81,3.17,2.57,2013,0.0,0.0,2.75,3.2,2.6,8.0,20.0,1.0,3.0,3.0,8.0,4.0,1.0,1.0,0.0,2.95,3.21,2.7
2014-05-04,Genoa,Bologna,0.0,0.0,D,2.53,3.21,2.84,2013,0.0,0.0,2.5,3.2,2.88,6.0,14.0,1.0,3.0,2.0,5.0,3.0,4.0,0.0,0.0,2.63,3.27,2.99
2014-05-04,Milan,Inter,1.0,0.0,H,2.42,3.33,2.88,2013,0.0,0.0,2.4,3.4,2.8,14.0,7.0,4.0,0.0,5.0,5.0,3.0,3.0,0.0,0.0,2.48,3.49,3.02
2014-05-04,Parma,Sampdoria,2.0,0.0,H,1.55,3.88,6.39,2013,1.0,0.0,1.5,3.75,7.5,12.0,10.0,7.0,4.0,5.0,5.0,3.0,1.0,0.0,0.0,1.57,4.11,7.21
2014-05-04,Udinese,Livorno,5.0,3.0,H,1.85,3.55,4.19,2013,5.0,2.0,1.83,3.6,4.2,15.0,19.0,7.0,6.0,6.0,11.0,1.0,3.0,0.0,0.0,1.86,3.74,4.62
2014-05-05,Juventus,Atalanta,1.0,0.0,H,1.17,6.98,16.15,2013,0.0,0.0,1.17,7.0,15.0,19.0,9.0,4.0,2.0,3.0,5.0,0.0,1.0,0.0,0.0,1.19,7.66,20.84
2014-05-05,Lazio,Verona,3.0,3.0,D,1.65,3.85,5.08,2013,1.0,1.0,1.62,4.0,5.25,16.0,18.0,6.0,6.0,9.0,7.0,1.0,6.0,1.0,1.0,1.65,4.15,5.8
2014-05-06,Fiorentina,Sassuolo,3.0,4.0,A,1.7,3.83,4.86,2013,0.0,3.0,1.65,4.0,4.75,24.0,16.0,7.0,6.0,7.0,3.0,3.0,3.0,0.0,0.0,1.76,3.96,5.0
2014-05-06,Napoli,Cagliari,3.0,0.0,H,1.45,4.45,7.08,2013,2.0,0.0,1.44,4.33,7.0,27.0,4.0,16.0,2.0,5.0,2.0,3.0,3.0,0.0,1.0,1.47,4.77,7.58
2014-05-10,Inter,Lazio,4.0,1.0,H,1.74,3.7,4.65,2013,3.0,1.0,1.73,3.75,4.5,9.0,17.0,7.0,9.0,3.0,8.0,1.0,1.0,0.0,0.0,1.8,4.02,4.61
2014-05-10,Verona,Udinese,2.0,2.0,D,2.15,3.46,3.25,2013,1.0,0.0,2.2,3.5,3.1,10.0,16.0,4.0,7.0,4.0,7.0,2.0,4.0,0.0,0.0,2.18,3.6,3.51
2014-05-11,Atalanta,Milan,2.0,1.0,H,5.52,3.83,1.62,2013,0.0,0.0,5.5,3.8,1.62,17.0,20.0,3.0,2.0,4.0,5.0,2.0,2.0,0.0,0.0,5.79,4.05,1.67
2014-05-11,Bologna,Catania,1.0,2.0,A,2.0,3.39,3.77,2013,0.0,1.0,2.0,3.5,3.6,29.0,11.0,6.0,3.0,13.0,1.0,3.0,2.0,1.0,1.0,2.01,3.62,4.05
2014-05-11,Cagliari,Chievo,0.0,1.0,A,3.7,3.16,2.1,2013,0.0,0.0,3.6,3.25,2.1,11.0,12.0,3.0,3.0,8.0,3.0,2.0,2.0,0.0,0.0,4.03,3.33,2.12
2014-05-11,Livorno,Fiorentina,0.0,1.0,A,4.24,3.7,1.8,2013,0.0,0.0,4.33,3.6,1.8,6.0,9.0,2.0,3.0,5.0,3.0,6.0,3.0,1.0,0.0,4.46,3.97,1.84
2014-05-11,Roma,Juventus,0.0,1.0,A,2.41,3.37,2.88,2013,0.0,0.0,2.4,3.4,2.8,18.0,11.0,7.0,5.0,5.0,5.0,4.0,1.0,0.0,0.0,2.44,3.48,3.09
2014-05-11,Sampdoria,Napoli,2.0,5.0,A,3.33,3.41,2.14,2013,1.0,3.0,3.3,3.4,2.15,28.0,9.0,10.0,5.0,6.0,3.0,1.0,0.0,0.0,0.0,3.47,3.61,2.2
2014-05-11,Sassuolo,Genoa,4.0,2.0,H,1.52,4.02,6.44,2013,1.0,1.0,1.53,3.8,6.5,20.0,8.0,10.0,3.0,8.0,2.0,2.0,5.0,0.0,0.0,1.53,4.45,7.02
2014-05-11,Torino,Parma,1.0,1.0,D,2.09,3.41,3.46,2013,1.0,0.0,2.1,3.5,3.3,16.0,18.0,1.0,4.0,5.0,3.0,2.0,2.0,1.0,1.0,2.12,3.62,3.69
2014-05-17,Udinese,Sampdoria,3.0,3.0,D,1.76,3.76,4.41,2013,2.0,1.0,1.73,3.8,4.5,22.0,15.0,12.0,4.0,6.0,5.0,3.0,2.0,0.0,0.0,1.79,4.05,4.63
2014-05-18,Catania,Atalanta,2.0,1.0,H,2.17,3.43,3.23,2013,0.0,0.0,2.25,3.4,3.1,23.0,19.0,9.0,9.0,5.0,4.0,1.0,2.0,0.0,0.0,2.2,3.63,3.44
2014-05-18,Chievo,Inter,2.0,1.0,H,4.0,3.41,1.93,2013,0.0,1.0,4.0,3.3,1.95,13.0,14.0,4.0,3.0,7.0,3.0,2.0,1.0,0.0,0.0,4.33,3.58,1.96
2014-05-18,Fiorentina,Torino,2.0,2.0,D,3.68,3.77,1.9,2013,0.0,0.0,3.6,3.6,1.95,15.0,15.0,8.0,5.0,7.0,6.0,5.0,2.0,0.0,0.0,3.84,4.08,1.94
2014-05-18,Genoa,Roma,1.0,0.0,H,4.59,3.77,1.73,2013,0.0,0.0,4.5,3.8,1.73,7.0,11.0,3.0,4.0,4.0,5.0,0.0,1.0,0.0,0.0,4.99,4.05,1.75
2014-05-18,Juventus,Cagliari,3.0,0.0,H,1.22,6.35,12.28,2013,3.0,0.0,1.22,6.5,11.0,13.0,7.0,8.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,1.24,6.81,15.35
2014-05-18,Lazio,Bologna,1.0,0.0,H,1.47,4.41,6.64,2013,0.0,0.0,1.44,4.33,7.0,18.0,8.0,6.0,1.0,8.0,2.0,2.0,1.0,0.0,0.0,1.49,4.74,7.36
2014-05-18,Milan,Sassuolo,2.0,1.0,H,1.28,5.79,9.58,2013,2.0,0.0,1.29,5.75,9.0,16.0,16.0,9.0,5.0,7.0,6.0,0.0,1.0,2.0,1.0,1.31,6.1,10.8
2014-05-18,Napoli,Verona,5.0,1.0,H,1.45,4.64,6.44,2013,3.0,0.0,1.44,4.5,6.5,20.0,10.0,11.0,5.0,2.0,2.0,2.0,1.0,0.0,0.0,1.46,5.15,7.01
2014-05-18,Parma,Livorno,2.0,0.0,H,1.22,6.47,12.24,2013,0.0,0.0,1.22,6.0,12.0,19.0,6.0,4.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,1.24,6.91,14.4
2014-08-30,Chievo,Juventus,0.0,1.0,A,7.01,3.9,1.53,2014,0.0,1.0,7.0,4.0,1.5,7.0,21.0,2.0,3.0,4.0,11.0,2.0,1.0,0.0,0.0,7.75,4.12,1.54
2014-08-30,Roma,Fiorentina,2.0,0.0,H,1.73,3.67,4.95,2014,1.0,0.0,1.67,3.8,5.0,20.0,10.0,5.0,4.0,2.0,0.0,4.0,4.0,0.0,0.0,1.74,3.92,5.32
2014-08-31,Atalanta,Verona,0.0,0.0,D,2.1,3.27,3.62,2014,0.0,0.0,2.05,3.4,3.6,11.0,9.0,1.0,3.0,6.0,2.0,2.0,3.0,0.0,0.0,2.11,3.36,3.95
2014-08-31,Cesena,Parma,1.0,0.0,H,3.19,3.13,2.36,2014,1.0,0.0,3.1,3.2,2.35,9.0,12.0,5.0,1.0,4.0,7.0,2.0,1.0,0.0,0.0,3.43,3.2,2.4
2014-08-31,Genoa,Napoli,1.0,2.0,A,3.78,3.37,2.01,2014,1.0,1.0,3.9,3.4,1.95,11.0,15.0,5.0,5.0,7.0,5.0,3.0,1.0,0.0,0.0,4.0,3.58,2.04
2014-08-31,Milan,Lazio,3.0,1.0,H,1.99,3.37,3.88,2014,1.0,0.0,2.0,3.4,3.75,7.0,19.0,4.0,4.0,0.0,10.0,2.0,3.0,0.0,0.0,2.05,3.51,4.03
2014-08-31,Palermo,Sampdoria,1.0,1.0,D,2.2,3.2,3.43,2014,1.0,0.0,2.2,3.25,3.3,8.0,10.0,1.0,3.0,1.0,7.0,1.0,2.0,0.0,1.0,2.24,3.29,3.7
2014-08-31,Sassuolo,Cagliari,1.0,1.0,D,2.31,3.36,3.04,2014,1.0,1.0,2.3,3.4,3.0,13.0,10.0,5.0,4.0,4.0,4.0,3.0,2.0,0.0,0.0,2.32,3.57,3.24
2014-08-31,Torino,Inter,0.0,0.0,D,3.14,3.28,2.31,2014,0.0,0.0,3.1,3.3,2.3,11.0,14.0,2.0,2.0,6.0,10.0,1.0,1.0,0.0,1.0,3.32,3.46,2.33
2014-08-31,Udinese,Empoli,2.0,0.0,H,1.81,3.48,4.63,2014,0.0,0.0,1.8,3.5,4.5,15.0,13.0,5.0,2.0,3.0,9.0,2.0,2.0,0.0,0.0,1.83,3.64,5.04
2014-09-13,Empoli,Roma,0.0,1.0,A,6.22,3.9,1.57,2014,0.0,1.0,5.5,3.75,1.62,17.0,5.0,3.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,6.76,4.21,1.57
2014-09-13,Juventus,Udinese,2.0,0.0,H,1.39,4.6,8.42,2014,1.0,0.0,1.4,4.5,8.0,18.0,9.0,7.0,1.0,4.0,6.0,0.0,1.0,0.0,0.0,1.42,4.84,9.3
2014-09-14,Cagliari,Atalanta,1.0,2.0,A,2.27,3.35,3.17,2014,0.0,1.0,2.25,3.4,3.1,19.0,7.0,9.0,3.0,7.0,7.0,4.0,4.0,0.0,0.0,2.34,3.48,3.29
2014-09-14,Fiorentina,Genoa,0.0,0.0,D,1.56,3.93,6.3,2014,0.0,0.0,1.57,3.8,6.0,22.0,6.0,7.0,1.0,12.0,3.0,1.0,3.0,0.0,1.0,1.56,4.25,6.98
2014-09-14,Inter,Sassuolo,7.0,0.0,H,1.46,4.28,7.36,2014,4.0,0.0,1.44,4.33,7.0,22.0,14.0,11.0,2.0,6.0,1.0,0.0,1.0,0.0,1.0,1.47,4.59,8.16
2014-09-14,Lazio,Cesena,3.0,0.0,H,1.33,4.91,10.27,2014,1.0,0.0,1.33,5.0,9.0,17.0,7.0,6.0,1.0,7.0,1.0,3.0,1.0,0.0,0.0,1.35,5.17,11.74
2014-09-14,Napoli,Chievo,0.0,1.0,A,1.35,4.85,9.11,2014,0.0,0.0,1.36,4.75,8.0,33.0,8.0,9.0,1.0,15.0,2.0,2.0,2.0,0.0,0.0,1.39,4.93,10.3
2014-09-14,Parma,Milan,4.0,5.0,A,2.83,3.29,2.53,2014,1.0,3.0,2.7,3.2,2.6,11.0,11.0,3.0,7.0,5.0,4.0,3.0,1.0,1.0,1.0,2.96,3.42,2.56
2014-09-14,Sampdoria,Torino,2.0,0.0,H,2.46,3.13,3.05,2014,1.0,0.0,2.4,3.1,3.1,8.0,10.0,4.0,0.0,3.0,5.0,3.0,4.0,0.0,0.0,2.5,3.22,3.24
2014-09-15,Verona,Palermo,2.0,1.0,H,2.17,3.29,3.4,2014,1.0,1.0,2.2,3.3,3.3,14.0,18.0,5.0,4.0,10.0,5.0,4.0,2.0,0.0,0.0,2.2,3.44,3.64
2014-09-20,Cesena,Empoli,2.0,2.0,D,2.78,3.08,2.69,2014,2.0,0.0,2.8,3.0,2.7,8.0,18.0,5.0,6.0,3.0,7.0,4.0,1.0,0.0,0.0,2.92,3.09,2.83
2014-09-20,Milan,Juventus,0.0,1.0,A,3.31,3.24,2.26,2014,0.0,0.0,3.2,3.3,2.25,9.0,14.0,3.0,4.0,3.0,4.0,2.0,3.0,0.0,0.0,3.46,3.29,2.34
2014-09-21,Atalanta,Fiorentina,0.0,1.0,A,3.26,3.19,2.31,2014,0.0,0.0,3.25,3.1,2.3,23.0,16.0,6.0,6.0,4.0,7.0,1.0,4.0,0.0,0.0,3.57,3.19,2.34
2014-09-21,Chievo,Parma,2.0,3.0,A,2.92,3.1,2.58,2014,1.0,0.0,2.9,3.1,2.5,11.0,12.0,4.0,4.0,4.0,5.0,1.0,4.0,0.0,0.0,3.01,3.16,2.69
2014-09-21,Genoa,Lazio,1.0,0.0,H,2.97,3.16,2.5,2014,0.0,0.0,3.0,3.0,2.5,9.0,17.0,4.0,7.0,3.0,7.0,2.0,1.0,0.0,1.0,3.19,3.17,2.56
2014-09-21,Palermo,Inter,1.0,1.0,D,3.99,3.36,1.97,2014,1.0,1.0,3.75,3.4,2.0,13.0,13.0,2.0,3.0,5.0,2.0,2.0,4.0,0.0,0.0,4.39,3.43,2.0
2014-09-21,Roma,Cagliari,2.0,0.0,H,1.29,5.35,10.56,2014,2.0,0.0,1.3,5.0,11.0,7.0,9.0,3.0,2.0,0.0,6.0,1.0,1.0,0.0,0.0,1.3,5.84,12.26
2014-09-21,Sassuolo,Sampdoria,0.0,0.0,D,2.67,3.21,2.72,2014,0.0,0.0,2.63,3.2,2.7,14.0,12.0,5.0,3.0,3.0,7.0,3.0,2.0,0.0,0.0,2.7,3.31,2.88
2014-09-21,Torino,Verona,0.0,1.0,A,1.89,3.41,4.29,2014,0.0,0.0,1.91,3.5,4.0,22.0,11.0,4.0,2.0,11.0,1.0,3.0,1.0,0.0,0.0,1.9,3.54,4.71
2014-09-21,Udinese,Napoli,1.0,0.0,H,3.33,3.28,2.22,2014,0.0,0.0,3.3,3.25,2.2,9.0,10.0,3.0,3.0,0.0,9.0,1.0,3.0,0.0,0.0,3.58,3.46,2.22
2014-09-23,Empoli,Milan,2.0,2.0,D,4.55,3.47,1.84,2014,2.0,1.0,4.5,3.3,1.85,13.0,15.0,6.0,6.0,3.0,5.0,2.0,3.0,1.0,0.0,4.67,3.58,1.9
2014-09-24,Cagliari,Torino,1.0,2.0,A,2.53,3.29,2.8,2014,1.0,2.0,2.55,3.3,2.7,11.0,12.0,5.0,4.0,3.0,6.0,2.0,2.0,0.0,0.0,2.59,3.44,2.91
2014-09-24,Fiorentina,Sassuolo,0.0,0.0,D,1.44,4.41,7.47,2014,0.0,0.0,1.44,4.33,7.0,18.0,5.0,2.0,0.0,11.0,3.0,2.0,2.0,0.0,0.0,1.48,4.65,7.86
2014-09-24,Inter,Atalanta,2.0,0.0,H,1.44,4.36,7.64,2014,1.0,0.0,1.44,4.33,7.0,21.0,14.0,6.0,2.0,6.0,13.0,1.0,3.0,0.0,0.0,1.47,4.5,8.55
2014-09-24,Juventus,Cesena,3.0,0.0,H,1.12,8.58,22.13,2014,1.0,0.0,1.13,8.0,19.0,29.0,1.0,13.0,1.0,6.0,2.0,0.0,3.0,0.0,0.0,1.14,9.67,27.49
2014-09-24,Napoli,Palermo,3.0,3.0,D,1.42,4.47,7.87,2014,3.0,2.0,1.44,4.33,7.0,16.0,10.0,8.0,6.0,6.0,4.0,1.0,4.0,0.0,0.0,1.44,4.72,8.93
2014-09-24,Parma,Roma,1.0,2.0,A,3.8,3.39,2.02,2014,0.0,1.0,3.75,3.4,2.0,6.0,13.0,4.0,4.0,6.0,9.0,2.0,3.0,0.0,0.0,3.91,3.51,2.09
2014-09-24,Sampdoria,Chievo,2.0,1.0,H,1.93,3.32,4.25,2014,1.0,0.0,1.91,3.3,4.2,16.0,5.0,5.0,3.0,6.0,1.0,1.0,3.0,0.0,0.0,1.94,3.42,4.71
2014-09-24,Verona,Genoa,2.0,2.0,D,2.1,3.31,3.64,2014,0.0,1.0,2.05,3.4,3.5,16.0,16.0,7.0,9.0,7.0,4.0,2.0,2.0,0.0,0.0,2.12,3.35,3.98
2014-09-25,Lazio,Udinese,0.0,1.0,A,1.84,3.47,4.55,2014,0.0,1.0,1.8,3.5,4.5,18.0,5.0,8.0,2.0,7.0,3.0,3.0,1.0,0.0,0.0,1.86,3.63,4.83
2014-09-27,Atalanta,Juventus,0.0,3.0,A,6.74,3.83,1.55,2014,0.0,1.0,6.5,3.8,1.55,10.0,16.0,1.0,7.0,2.0,3.0,2.0,3.0,0.0,0.0,7.46,4.08,1.56
2014-09-27,Roma,Verona,2.0,0.0,H,1.35,5.02,9.08,2014,0.0,0.0,1.33,5.0,9.0,23.0,9.0,6.0,3.0,10.0,2.0,1.0,1.0,0.0,0.0,1.36,5.28,10.32
2014-09-28,Cesena,Milan,1.0,1.0,D,5.88,3.74,1.62,2014,1.0,1.0,5.5,3.75,1.62,10.0,11.0,2.0,4.0,4.0,9.0,4.0,2.0,0.0,1.0,6.96,3.95,1.61
2014-09-28,Chievo,Empoli,1.0,1.0,D,2.28,3.15,3.39,2014,0.0,0.0,2.25,3.25,3.25,18.0,6.0,5.0,3.0,11.0,1.0,3.0,1.0,0.0,0.0,2.35,3.21,3.54
2014-09-28,Genoa,Sampdoria,0.0,1.0,A,2.83,3.13,2.64,2014,0.0,0.0,2.9,3.0,2.6,7.0,10.0,4.0,1.0,3.0,5.0,3.0,4.0,0.0,0.0,2.98,3.17,2.71
2014-09-28,Inter,Cagliari,1.0,4.0,A,1.42,4.47,7.93,2014,1.0,4.0,1.44,4.33,7.0,15.0,16.0,5.0,7.0,10.0,3.0,1.0,3.0,1.0,0.0,1.43,4.8,8.91
2014-09-28,Sassuolo,Napoli,0.0,1.0,A,4.48,3.59,1.81,2014,0.0,1.0,4.5,3.5,1.8,11.0,11.0,1.0,3.0,6.0,6.0,4.0,2.0,0.0,0.0,4.89,3.85,1.8
2014-09-28,Torino,Fiorentina,1.0,1.0,D,2.81,3.15,2.63,2014,0.0,0.0,2.88,3.2,2.5,15.0,19.0,3.0,7.0,6.0,4.0,3.0,2.0,0.0,0.0,2.94,3.16,2.76
2014-09-29,Palermo,Lazio,0.0,4.0,A,3.11,3.21,2.37,2014,0.0,1.0,2.9,3.25,2.4,17.0,15.0,4.0,10.0,4.0,1.0,2.0,4.0,0.0,0.0,3.24,3.29,2.45
2014-09-29,Udinese,Parma,4.0,2.0,H,2.21,3.23,3.39,2014,2.0,2.0,2.2,3.2,3.4,12.0,18.0,5.0,6.0,6.0,4.0,2.0,0.0,0.0,1.0,2.29,3.38,3.49
2014-10-04,Milan,Chievo,2.0,0.0,H,1.41,4.41,8.44,2014,0.0,0.0,1.4,4.75,7.0,22.0,10.0,4.0,2.0,9.0,2.0,2.0,5.0,0.0,0.0,1.43,4.59,9.75
2014-10-04,Verona,Cagliari,1.0,0.0,H,2.07,3.37,3.61,2014,0.0,0.0,2.0,3.3,3.75,13.0,19.0,5.0,7.0,5.0,11.0,1.0,3.0,0.0,0.0,2.11,3.47,3.88
2014-10-05,Empoli,Palermo,3.0,0.0,H,2.34,3.17,3.18,2014,2.0,0.0,2.38,3.2,3.0,20.0,7.0,11.0,2.0,12.0,4.0,0.0,4.0,0.0,0.0,2.36,3.19,3.54
2014-10-05,Fiorentina,Inter,3.0,0.0,H,2.41,3.26,2.99,2014,2.0,0.0,2.38,3.3,2.9,15.0,14.0,8.0,4.0,2.0,5.0,2.0,3.0,0.0,0.0,2.46,3.32,3.21
2014-10-05,Juventus,Roma,3.0,2.0,H,1.88,3.43,4.33,2014,2.0,2.0,1.8,3.5,4.5,20.0,8.0,5.0,2.0,5.0,5.0,4.0,3.0,1.0,1.0,1.92,3.51,4.7
2014-10-05,Lazio,Sassuolo,3.0,2.0,H,1.48,4.11,7.24,2014,3.0,1.0,1.5,4.0,7.0,13.0,12.0,9.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,1.51,4.3,8.07
2014-10-05,Napoli,Torino,2.0,1.0,H,1.52,3.99,6.92,2014,0.0,1.0,1.5,4.0,7.0,24.0,5.0,9.0,2.0,9.0,2.0,3.0,3.0,0.0,0.0,1.54,4.18,7.63
2014-10-05,Parma,Genoa,1.0,2.0,A,1.89,3.41,4.27,2014,0.0,0.0,1.91,3.4,4.0,12.0,13.0,3.0,5.0,6.0,3.0,2.0,2.0,0.0,1.0,1.92,3.45,4.8
2014-10-05,Sampdoria,Atalanta,1.0,0.0,H,1.88,3.33,4.41,2014,1.0,0.0,1.83,3.4,4.5,16.0,8.0,3.0,1.0,3.0,4.0,3.0,3.0,0.0,0.0,1.93,3.51,4.62
2014-10-05,Udinese,Cesena,1.0,1.0,D,1.5,3.89,7.52,2014,0.0,0.0,1.45,4.2,7.5,14.0,7.0,3.0,5.0,7.0,1.0,3.0,3.0,0.0,0.0,1.52,4.05,8.62
2014-10-18,Roma,Chievo,3.0,0.0,H,1.3,5.31,10.33,2014,3.0,0.0,1.3,5.5,9.0,14.0,11.0,8.0,3.0,6.0,2.0,1.0,1.0,0.0,0.0,1.31,5.69,12.52
